Sample ID,Ammonium,Ammonium std,BG province,Basis,Campaign,Chlorophyll a,Date,Date/Time,Depth Layer,Depth Layer Zone,Depth bathy,Depth bottom,Depth nominal,Depth top,Event,Functional Evenness,Functional Richness,Iron,Iron std,Latitude,Longitude,MHW category,MHW count,MP biome,Max Lyapunov Exp,Method/Device,Net PP carbon,Net PP carbon 30,Nitrate,Nitrate std,Nitrite,Nitrite std,OS region,Okubo-Weiss,Particulate Inorganic Carbon,Particulate Organic Carbon,Phosphate max,Phosphate median,Phosphate min,Radiation,Radiation 30,Radiation 8.1,Radiation 8.2,Residence time,SILVA_Chao,SILVA_Shannon,SILVA_ace,SILVA_func_diversity,SILVA_species_rich,SS Fluorescence,SS Quantum Fluorescence,SS Temp Grad,Sea Ice Conc,Sea Ice Free Days,Sea Ice Free End,Sea Ice Free Start,Sea Surface Chl a,Sea Surface Temp,Season,Shannon_D_mean_all,Shannon_D_mean_grp,Shannon_D_month_all,Shannon_D_month_grp,Shannon_P_mean,Shannon_P_month,Station,Strain Sub-mesoscale,Sunshine Duration,Time of Day,Total Suspended Matter,Year,u,v
TARA_R000002178,0.011274377,0.001306253,North Atlantic Subtropical Gyral Province,SV Tara,TARA_20120223Z,33.7376,2012-03-01,2012-03-01 10:48:00,SRF,Surface Water,-4781.0,7.0,5,3.0,TARA_20120301T1048Z_149_EVENT_PUMP,0.742228822,15145.5,0.000983844,3.6283e-05,34.1132,-49.9181,,0,Westerlies Biome,0.079308,High Volume Peristaltic Pump,,555.787,0.470016162,0.547150564,0.069205704,0.042194068,North Atlantic Ocean,0.275561,7.00170494383e-05,68.7857971191406,,,,39.73,38.580673,34.77047,33.3206062316895,0.0,4325.011918,6.711311234,4068.913067,7.144286467,2962.47,,1.014244699,0.34844,0.0,365.0,365.0,1.0,0.242755062878132,18.079316125,winter,0.300514,0.015926,0.833271,0.621283,0.556866,0.614053,TARA_149,0.00029911,688.0,day,0.169527620077133,2012,-11.12844,-3.828252
TARA_P100001373,0.011274377,0.001306253,North Atlantic Subtropical Gyral Province,SV Tara,TARA_20120223Z,33.7376,2012-03-01,2012-03-01 10:54:00,ZZZ,Marine Water,-4781.0,500.0,0-500,0.0,TARA_20120301T1054Z_149_EVENT_NET,,,0.000983844,3.6283e-05,34.1143,-49.9206,,0,Westerlies Biome,0.079308,"Plankton net, type=Regent, mesh(µm)=680, mouth(m^2)=0.754296, length(m)=4",,,0.470016162,0.547150564,0.069205704,0.042194068,North Atlantic Ocean,0.275561,7.00170494383e-05,68.7857971191406,0.5455,0.339875,0.247,39.73,38.580673,34.77047,33.3206062316895,0.0,,,,,,,1.014244699,0.34844,0.0,365.0,365.0,1.0,0.242755062878132,18.079316125,winter,,,,,,,TARA_149,0.00029911,688.0,day,0.169527620077133,2012,-11.12844,-3.828252
TARA_P100001325,0.011274377,0.001306253,North Atlantic Subtropical Gyral Province,SV Tara,TARA_20120223Z,33.7376,2012-03-01,2012-03-01 11:55:00,ZZZ,Marine Water,-4781.0,52.0,50,48.0,TARA_20120301T1156Z_149_EVENT_CAST,,,0.000983844,3.6283e-05,34.0964,-49.8906,,0,Westerlies Biome,0.079308,Rosette Vertical Sampling System,,,0.470016162,0.547150564,0.069205704,0.042194068,North Atlantic Ocean,0.275561,9.50106987147e-05,69.5951156616211,,,,39.73,38.580673,34.77047,33.2657871246338,0.0,,,,,,,1.014244699,0.34844,0.0,365.0,365.0,1.0,0.249405801296234,18.065245,winter,,,,,,,TARA_149,0.00029911,688.0,day,0.177005872130394,2012,-11.12844,-3.828252
TARA_P100001324,0.011274377,0.001306253,North Atlantic Subtropical Gyral Province,SV Tara,TARA_20120223Z,33.7376,2012-03-01,2012-03-01 11:55:00,ZZZ,Marine Water,-4781.0,302.0,300,298.0,TARA_20120301T1156Z_149_EVENT_CAST,,,0.000983844,3.6283e-05,34.0964,-49.8906,,0,Westerlies Biome,0.079308,Rosette Vertical Sampling System,,,0.470016162,0.547150564,0.069205704,0.042194068,North Atlantic Ocean,0.275561,9.50106987147e-05,69.5951156616211,0.26,0.26,0.26,39.73,38.580673,34.77047,33.2657871246338,0.0,,,,,,,1.014244699,0.34844,0.0,365.0,365.0,1.0,0.249405801296234,18.065245,winter,,,,,,,TARA_149,0.00029911,688.0,day,0.177005872130394,2012,-11.12844,-3.828252
TARA_P100001321,0.011274377,0.001306253,North Atlantic Subtropical Gyral Province,SV Tara,TARA_20120223Z,33.7376,2012-03-01,2012-03-01 11:55:00,ZZZ,Marine Water,-4781.0,1002.0,1000,998.0,TARA_20120301T1156Z_149_EVENT_CAST,,,0.000983844,3.6283e-05,34.0964,-49.8906,,0,Westerlies Biome,0.079308,Rosette Vertical Sampling System,,,0.470016162,0.547150564,0.069205704,0.042194068,North Atlantic Ocean,0.275561,9.50106987147e-05,69.5951156616211,1.378,1.378,1.378,39.73,38.580673,34.77047,33.2657871246338,0.0,,,,,,,1.014244699,0.34844,0.0,365.0,365.0,1.0,0.249405801296234,18.065245,winter,,,,,,,TARA_149,0.00029911,688.0,day,0.177005872130394,2012,-11.12844,-3.828252
TARA_P100001374,0.011274377,0.001306253,North Atlantic Subtropical Gyral Province,SV Tara,TARA_20120223Z,33.7376,2012-03-01,2012-03-01 11:55:00,SRF,Surface Water,-4781.0,7.0,5,3.0,TARA_20120301T1156Z_149_EVENT_CAST,,,0.000983844,3.6283e-05,34.0964,-49.8906,,0,Westerlies Biome,0.079308,Rosette Vertical Sampling System,,,0.470016162,0.547150564,0.069205704,0.042194068,North Atlantic Ocean,0.275561,9.50106987147e-05,69.5951156616211,,,,39.73,38.580673,34.77047,33.2657871246338,0.0,,,,,,,1.014244699,0.34844,0.0,365.0,365.0,1.0,0.249405801296234,18.065245,winter,,,,,,,TARA_149,0.00029911,688.0,day,0.177005872130394,2012,-11.12844,-3.828252
TARA_G100012674,0.011274377,0.001306253,North Atlantic Subtropical Gyral Province,SV Tara,TARA_20120223Z,33.7376,2012-03-01,2012-03-01 11:55:00,ZZZ,Marine Water,-4781.0,402.0,400,398.0,TARA_20120301T1156Z_149_EVENT_CAST,,,0.000983844,3.6283e-05,34.0964,-49.8906,,0,Westerlies Biome,0.079308,Rosette Vertical Sampling System,,,0.470016162,0.547150564,0.069205704,0.042194068,North Atlantic Ocean,0.275561,9.50106987147e-05,69.5951156616211,0.463,0.463,0.463,39.73,38.580673,34.77047,33.2657871246338,0.0,,,,,,,1.014244699,0.34844,0.0,365.0,365.0,1.0,0.249405801296234,18.065245,winter,,,,,,,TARA_149,0.00029911,688.0,day,0.177005872130394,2012,-11.12844,-3.828252
TARA_B000001737,0.011274377,0.001306253,North Atlantic Subtropical Gyral Province,SV Tara,TARA_20120223Z,33.7376,2012-03-01,2012-03-01 11:55:00,MIX,Marine Epipelagic Wind Mixed,-4781.0,50.0,5-50,5.0,TARA_20120301T1156Z_149_EVENT_CAST,,,0.000983844,3.6283e-05,34.0964,-49.8906,,0,Westerlies Biome,0.079308,Rosette Vertical Sampling System,,,0.470016162,0.547150564,0.069205704,0.042194068,North Atlantic Ocean,0.275561,9.50106987147e-05,69.5951156616211,0.0625,0.0625,0.0625,39.73,38.580673,34.77047,33.2657871246338,0.0,,,,,,,1.014244699,0.34844,0.0,365.0,365.0,1.0,0.249405801296234,18.065245,winter,,,,,,,TARA_149,0.00029911,688.0,day,0.177005872130394,2012,-11.12844,-3.828252
TARA_N000002526,0.011274377,0.001306253,North Atlantic Subtropical Gyral Province,SV Tara,TARA_20120223Z,33.7376,2012-03-01,2012-03-01 13:01:00,SRF,Surface Water,-4781.0,7.0,5,3.0,TARA_20120301T1301Z_149_EVENT_NET,0.742228822,15145.5,0.000983844,3.6283e-05,34.0823,-49.8695,,0,Westerlies Biome,0.079308,"Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3",,555.787,0.470016162,0.547150564,0.069205704,0.042194068,North Atlantic Ocean,0.275561,9.50106987147e-05,69.3539237976074,,,,39.73,38.580673,34.77047,33.2086429595947,0.0,4325.011918,6.711311234,4068.913067,7.144286467,2962.47,,1.014244699,0.34844,0.0,365.0,365.0,1.0,0.251685380935669,,winter,0.300514,0.015926,0.833271,0.621283,0.556866,0.614053,TARA_149,0.00029911,688.0,day,0.177005872130394,2012,-11.12844,-3.828252
TARA_P100001313,0.011274377,0.001306253,North Atlantic Subtropical Gyral Province,SV Tara,TARA_20120223Z,33.7376,2012-03-01,2012-03-01 13:27:00,ZZZ,Marine Water,-4781.0,500.0,0-500,0.0,TARA_20120301T1327Z_149_EVENT_NET,,,0.000983844,3.6283e-05,34.0935,-49.8589,,0,Westerlies Biome,0.079308,"Plankton net, type=Bongo, mesh(µm)=300, mouth(m^2)=0.258319, length(m)=3",,,0.470016162,0.547150564,0.069205704,0.042194068,North Atlantic Ocean,0.275561,9.66275911196e-05,70.0146865844727,0.5455,0.339875,0.247,39.73,38.580673,34.77047,33.2121925354004,0.0,,,,,,,1.014244699,0.34844,0.0,365.0,365.0,1.0,0.255335494875908,18.065245,winter,,,,,,,TARA_149,0.00029911,688.0,day,0.177005872130394,2012,-11.12844,-3.828252
TARA_G100012850,0.011274377,0.001306253,North Atlantic Subtropical Gyral Province,SV Tara,TARA_20120223Z,33.9938,2012-03-01,2012-03-01 14:22:00,SRF,Surface Water,-4818.0,7.0,5,3.0,TARA_20120301T1422Z_149_EVENT_NET,0.742228822,15145.5,0.000983844,3.6283e-05,34.0639,-49.844,,0,Westerlies Biome,0.079308,"Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5",,555.787,0.470016162,0.547150564,0.069205704,0.042194068,North Atlantic Ocean,0.275561,0.0001011475505947,70.0233421325684,,,,39.658726,38.3299,34.986786,33.2121925354004,0.0,4325.011918,6.711311234,4068.913067,7.144286467,2962.47,,1.014244699,0.46646,0.0,365.0,365.0,1.0,0.255898371338844,18.043018,winter,0.300514,0.015926,0.833271,0.621283,0.556866,0.614053,TARA_149,5.8914e-05,688.0,day,0.171812243759632,2012,-11.12844,-3.828252
TARA_G100012886,0.011274377,0.001306253,North Atlantic Subtropical Gyral Province,SV Tara,TARA_20120223Z,33.9938,2012-03-01,2012-03-01 14:59:00,SRF,Surface Water,-4818.0,7.0,5,3.0,TARA_20120301T1459Z_149_EVENT_NET,0.742228822,15145.5,0.000983844,3.6283e-05,34.0533,-49.8355,,0,Westerlies Biome,0.079308,"Plankton net+sieve, type=single, mesh(µm)=5, mouth(m^2)=0.196349, length(m)=2.5",,555.787,0.470016162,0.547150564,0.069205704,0.042194068,North Atlantic Ocean,0.275561,9.73285641521e-05,69.6162376403809,,,,39.658726,38.3299,34.986786,33.3441905975342,0.0,4325.011918,6.711311234,4068.913067,7.144286467,2962.47,,1.014244699,0.46646,0.0,365.0,365.0,1.0,0.253996908664703,18.06685825,winter,0.300514,0.015926,0.833271,0.621283,0.556866,0.614053,TARA_149,5.8914e-05,688.0,day,,2012,-11.12844,-3.828252
TARA_G100012652,0.011274377,0.001306253,North Atlantic Subtropical Gyral Province,SV Tara,TARA_20120223Z,33.9938,2012-03-01,2012-03-01 15:43:00,ZZZ,Marine Water,-4818.0,152.0,150,148.0,TARA_20120301T1547Z_149_EVENT_CAST,,,0.000983844,3.6283e-05,34.0433,-49.8198,,0,Westerlies Biome,0.079308,Rosette Vertical Sampling System,,,0.470016162,0.547150564,0.069205704,0.042194068,North Atlantic Ocean,0.275561,9.73285641521e-05,69.6162376403809,0.055,0.055,0.055,39.6655,38.553177,33.98752,33.3441905975342,0.0,,,,,,,1.014244699,0.46646,0.0,365.0,365.0,1.0,0.253996908664703,18.0906985,winter,,,,,,,TARA_149,5.8914e-05,689.0,day,,2012,-11.12844,-3.828252
TARA_G100012668,0.011274377,0.001306253,North Atlantic Subtropical Gyral Province,SV Tara,TARA_20120223Z,33.9938,2012-03-01,2012-03-01 15:43:00,ZZZ,Marine Water,-4818.0,22.0,20,18.0,TARA_20120301T1547Z_149_EVENT_CAST,,,0.000983844,3.6283e-05,34.0433,-49.8198,,0,Westerlies Biome,0.079308,Rosette Vertical Sampling System,,,0.470016162,0.547150564,0.069205704,0.042194068,North Atlantic Ocean,0.275561,9.73285641521e-05,69.6162376403809,0.0625,0.0625,0.0625,39.6655,38.553177,33.98752,33.3441905975342,0.0,,,,,,,1.014244699,0.46646,0.0,365.0,365.0,1.0,0.253996908664703,18.0906985,winter,,,,,,,TARA_149,5.8914e-05,689.0,day,,2012,-11.12844,-3.828252
TARA_G100012651,0.011274377,0.001306253,North Atlantic Subtropical Gyral Province,SV Tara,TARA_20120223Z,33.9938,2012-03-01,2012-03-01 15:43:00,ZZZ,Marine Water,-4818.0,177.0,175,173.0,TARA_20120301T1547Z_149_EVENT_CAST,,,0.000983844,3.6283e-05,34.0433,-49.8198,,0,Westerlies Biome,0.079308,Rosette Vertical Sampling System,,,0.470016162,0.547150564,0.069205704,0.042194068,North Atlantic Ocean,0.275561,9.73285641521e-05,69.6162376403809,0.2205,0.2205,0.2205,39.6655,38.553177,33.98752,33.3441905975342,0.0,,,,,,,1.014244699,0.46646,0.0,365.0,365.0,1.0,0.253996908664703,18.0906985,winter,,,,,,,TARA_149,5.8914e-05,689.0,day,,2012,-11.12844,-3.828252
TARA_G100012650,0.011274377,0.001306253,North Atlantic Subtropical Gyral Province,SV Tara,TARA_20120223Z,33.9938,2012-03-01,2012-03-01 15:43:00,ZZZ,Marine Water,-4818.0,202.0,200,198.0,TARA_20120301T1547Z_149_EVENT_CAST,,,0.000983844,3.6283e-05,34.0433,-49.8198,,0,Westerlies Biome,0.079308,Rosette Vertical Sampling System,,,0.470016162,0.547150564,0.069205704,0.042194068,North Atlantic Ocean,0.275561,9.73285641521e-05,69.6162376403809,0.213,0.213,0.213,39.6655,38.553177,33.98752,33.3441905975342,0.0,,,,,,,1.014244699,0.46646,0.0,365.0,365.0,1.0,0.253996908664703,18.0906985,winter,,,,,,,TARA_149,5.8914e-05,689.0,day,,2012,-11.12844,-3.828252
TARA_G100012672,0.011274377,0.001306253,North Atlantic Subtropical Gyral Province,SV Tara,TARA_20120223Z,33.9938,2012-03-01,2012-03-01 15:43:00,DCM,Deep Chlorophyll Maximum,-4818.0,102.0,100,98.0,TARA_20120301T1547Z_149_EVENT_CAST,,,0.000983844,3.6283e-05,34.0433,-49.8198,,0,Westerlies Biome,0.079308,Rosette Vertical Sampling System,,,0.470016162,0.547150564,0.069205704,0.042194068,North Atlantic Ocean,0.275561,9.73285641521e-05,69.6162376403809,0.031,0.031,0.031,39.6655,38.553177,33.98752,33.3441905975342,0.0,,,,,,,1.014244699,0.46646,0.0,365.0,365.0,1.0,0.253996908664703,18.0906985,winter,,,,,,,TARA_149,5.8914e-05,689.0,day,,2012,-11.12844,-3.828252
TARA_P000001172,0.011274377,0.001306253,North Atlantic Subtropical Gyral Province,SV Tara,TARA_20120223Z,33.9938,2012-03-01,2012-03-01 15:43:00,MES,Marine Water Mesopelagic Zone,-4818.0,752.0,750,748.0,TARA_20120301T1547Z_149_EVENT_CAST,,,0.000983844,3.6283e-05,34.0433,-49.8198,,0,Westerlies Biome,0.079308,Rosette Vertical Sampling System,,,0.470016162,0.547150564,0.069205704,0.042194068,North Atlantic Ocean,0.275561,9.73285641521e-05,69.6162376403809,1.3295,1.3295,1.3295,39.6655,38.553177,33.98752,33.3441905975342,0.0,,,,,,,1.014244699,0.46646,0.0,365.0,365.0,1.0,0.253996908664703,18.0906985,winter,,,,,,,TARA_149,5.8914e-05,689.0,day,,2012,-11.12844,-3.828252
TARA_G100012648,0.011274377,0.001306253,North Atlantic Subtropical Gyral Province,SV Tara,TARA_20120223Z,33.9938,2012-03-01,2012-03-01 15:43:00,ZZZ,Marine Water,-4818.0,482.0,480,478.0,TARA_20120301T1547Z_149_EVENT_CAST,,,0.000983844,3.6283e-05,34.0433,-49.8198,,0,Westerlies Biome,0.079308,Rosette Vertical Sampling System,,,0.470016162,0.547150564,0.069205704,0.042194068,North Atlantic Ocean,0.275561,9.73285641521e-05,69.6162376403809,0.619,0.619,0.619,39.6655,38.553177,33.98752,33.3441905975342,0.0,,,,,,,1.014244699,0.46646,0.0,365.0,365.0,1.0,0.253996908664703,18.0906985,winter,,,,,,,TARA_149,5.8914e-05,689.0,day,,2012,-11.12844,-3.828252
TARA_G100012647,0.011274377,0.001306253,North Atlantic Subtropical Gyral Province,SV Tara,TARA_20120223Z,33.9938,2012-03-01,2012-03-01 15:43:00,ZZZ,Marine Water,-4818.0,502.0,500,498.0,TARA_20120301T1547Z_149_EVENT_CAST,,,0.000983844,3.6283e-05,34.0433,-49.8198,,0,Westerlies Biome,0.079308,Rosette Vertical Sampling System,,,0.470016162,0.547150564,0.069205704,0.042194068,North Atlantic Ocean,0.275561,9.73285641521e-05,69.6162376403809,0.628,0.628,0.628,39.6655,38.553177,33.98752,33.3441905975342,0.0,,,,,,,1.014244699,0.46646,0.0,365.0,365.0,1.0,0.253996908664703,18.0906985,winter,,,,,,,TARA_149,5.8914e-05,689.0,day,,2012,-11.12844,-3.828252
TARA_G100012646,0.011274377,0.001306253,North Atlantic Subtropical Gyral Province,SV Tara,TARA_20120223Z,33.9938,2012-03-01,2012-03-01 15:43:00,ZZZ,Marine Water,-4818.0,522.0,520,518.0,TARA_20120301T1547Z_149_EVENT_CAST,,,0.000983844,3.6283e-05,34.0433,-49.8198,,0,Westerlies Biome,0.079308,Rosette Vertical Sampling System,,,0.470016162,0.547150564,0.069205704,0.042194068,North Atlantic Ocean,0.275561,9.73285641521e-05,69.6162376403809,0.6015,0.6015,0.6015,39.6655,38.553177,33.98752,33.3441905975342,0.0,,,,,,,1.014244699,0.46646,0.0,365.0,365.0,1.0,0.253996908664703,18.0906985,winter,,,,,,,TARA_149,5.8914e-05,689.0,day,,2012,-11.12844,-3.828252
TARA_G100012649,0.011274377,0.001306253,North Atlantic Subtropical Gyral Province,SV Tara,TARA_20120223Z,33.9938,2012-03-01,2012-03-01 15:43:00,ZZZ,Marine Water,-4818.0,302.0,300,298.0,TARA_20120301T1547Z_149_EVENT_CAST,,,0.000983844,3.6283e-05,34.0433,-49.8198,,0,Westerlies Biome,0.079308,Rosette Vertical Sampling System,,,0.470016162,0.547150564,0.069205704,0.042194068,North Atlantic Ocean,0.275561,9.73285641521e-05,69.6162376403809,0.26,0.26,0.26,39.6655,38.553177,33.98752,33.3441905975342,0.0,,,,,,,1.014244699,0.46646,0.0,365.0,365.0,1.0,0.253996908664703,18.0906985,winter,,,,,,,TARA_149,5.8914e-05,689.0,day,,2012,-11.12844,-3.828252
TARA_K100000868,0.011274377,0.001306253,North Atlantic Subtropical Gyral Province,SV Tara,TARA_20120223Z,,2012-03-01,2012-03-01 16:38:00,SRF,Surface Water,,0.16,0,0.0,TARA_20120301T1638Z_149_EVENT_NET,,,0.000983844,3.6283e-05,34.0427,-49.8073,,0,Westerlies Biome,0.079308,"Neuston net, type=Manta (ALGALITA), mesh(µm)=500, width(m)=0.70, length(m)=2.5",,,0.470016162,0.547150564,0.069205704,0.042194068,North Atlantic Ocean,0.275561,9.65094295679e-05,69.504451751709,,,,39.6655,38.553177,33.98752,33.2394199371338,0.0,,,,,,,1.014244699,,0.0,365.0,365.0,1.0,0.25299933552742,18.0906985,unknown,,,,,,,TARA_149,,689.0,day,0.146337062120438,2012,-11.12844,-3.828252
TARA_P100001314,0.011274377,0.001306253,North Atlantic Subtropical Gyral Province,SV Tara,TARA_20120223Z,38.6584,2012-03-01,2012-03-01 17:48:00,ZZZ,Marine Water,-4789.0,100.0,0-100,0.0,TARA_20120301T1748Z_149_EVENT_NET,,,0.000983844,3.6283e-05,34.0749,-49.8574,,0,Westerlies Biome,0.079308,"Plankton net, type=WPII, mesh(µm)=50, mouth(m^2)=0.248505, length(m)=2.75",,,0.470016162,0.547150564,0.069205704,0.042194068,North Atlantic Ocean,0.275561,9.66275911196e-05,70.0146865844727,0.0625,0.04675,0.031,39.73,38.580673,34.77047,33.2121925354004,0.0,,,,,,,1.014244699,0.59747,0.0,365.0,365.0,1.0,0.255335494875908,18.043018,winter,,,,,,,TARA_149,2.8017e-05,688.0,day,0.177005872130394,2012,-11.12844,-3.828252
TARA_K100001060,0.011274377,0.001306253,North Atlantic Subtropical Gyral Province,SV Tara,TARA_20120223Z,38.6584,2012-03-01,2012-03-01 18:10:00,ZZZ,Marine Water,-4789.0,100.0,0-100,0.0,TARA_20120301T1810Z_149_EVENT_NET,,,0.000983844,3.6283e-05,34.0747,-49.846,,0,Westerlies Biome,0.079308,"Plankton net, type=WPII, mesh(µm)=50, mouth(m^2)=0.248505, length(m)=2.75",,,0.470016162,0.547150564,0.069205704,0.042194068,North Atlantic Ocean,0.275561,0.0001011475505947,70.0233421325684,0.0625,0.04675,0.031,39.658726,38.3299,34.986786,33.2121925354004,0.0,,,,,,,1.014244699,0.59747,0.0,365.0,365.0,1.0,0.255898371338844,18.043018,winter,,,,,,,TARA_149,2.8017e-05,688.0,day,0.171812243759632,2012,-11.12844,-3.828252
TARA_P100001315,0.011274377,0.001306253,North Atlantic Subtropical Gyral Province,SV Tara,TARA_20120223Z,38.6584,2012-03-01,2012-03-01 18:29:00,ZZZ,Marine Water,-4789.0,100.0,0-100,0.0,TARA_20120301T1829Z_149_EVENT_NET,,,0.000983844,3.6283e-05,34.0754,-49.8366,,0,Westerlies Biome,0.079308,"Plankton net, type=WPII, mesh(µm)=200, mouth(m^2)=0.248505, length(m)=2.75",,,0.470016162,0.547150564,0.069205704,0.042194068,North Atlantic Ocean,0.275561,0.0001011475505947,70.0233421325684,0.0625,0.04675,0.031,39.658726,38.3299,34.986786,33.2121925354004,0.0,,,,,,,1.014244699,0.59747,0.0,365.0,365.0,1.0,0.255898371338844,18.06685825,winter,,,,,,,TARA_149,2.8017e-05,688.0,day,0.171812243759632,2012,-11.12844,-3.828252
TARA_G100012815,0.011274377,0.001306253,North Atlantic Subtropical Gyral Province,SV Tara,TARA_20120223Z,38.6584,2012-03-01,2012-03-01 18:50:00,MES,Marine Water Mesopelagic Zone,-4789.0,750.0,740,732.0,TARA_20120301T1853Z_149_Combined-EVENTS_CAST,0.72613114,19184.7,0.000983844,3.6283e-05,34.0771,-49.8233,,0,Westerlies Biome,0.079308,Rosette Vertical Sampling System,,588.722,0.470016162,0.547150564,0.069205704,0.042194068,North Atlantic Ocean,0.275561,0.0001011475505947,70.0233421325684,1.34475,1.34475,1.34475,39.658726,38.3299,34.986786,33.2121925354004,0.0,6108.653109,6.783395287,6073.607068,7.161008963,3643.06,,1.014244699,0.59747,0.0,365.0,365.0,1.0,0.255898371338844,18.0906985,winter,0.300514,0.015926,0.833271,0.621283,0.556866,0.614053,TARA_149,2.8017e-05,688.0,day,0.171812243759632,2012,-11.12844,-3.828252
TARA_G100012806,0.011274377,0.001306253,North Atlantic Subtropical Gyral Province,SV Tara,TARA_20120223Z,38.6584,2012-03-01,2012-03-01 18:50:00,MES,Marine Water Mesopelagic Zone,-4789.0,740.0,738,736.0,TARA_20120301T1853Z_149_EVENT_CAST,,,0.000983844,3.6283e-05,34.0771,-49.8233,,0,Westerlies Biome,0.079308,Rosette Vertical Sampling System,,,0.470016162,0.547150564,0.069205704,0.042194068,North Atlantic Ocean,0.275561,0.0001011475505947,70.0233421325684,1.36,1.36,1.36,39.658726,38.3299,34.986786,33.2121925354004,0.0,,,,,,,1.014244699,0.59747,0.0,365.0,365.0,1.0,0.255898371338844,18.0906985,winter,,,,,,,TARA_149,2.8017e-05,688.0,day,0.171812243759632,2012,-11.12844,-3.828252
TARA_G100012807,0.011274377,0.001306253,North Atlantic Subtropical Gyral Province,SV Tara,TARA_20120223Z,38.6584,2012-03-01,2012-03-01 18:50:00,MES,Marine Water Mesopelagic Zone,-4789.0,752.0,750,748.0,TARA_20120301T1853Z_149_EVENT_CAST,,,0.000983844,3.6283e-05,34.0771,-49.8233,,0,Westerlies Biome,0.079308,Rosette Vertical Sampling System,,,0.470016162,0.547150564,0.069205704,0.042194068,North Atlantic Ocean,0.275561,0.0001011475505947,70.0233421325684,1.3295,1.3295,1.3295,39.658726,38.3299,34.986786,33.2121925354004,0.0,,,,,,,1.014244699,0.59747,0.0,365.0,365.0,1.0,0.255898371338844,18.0906985,winter,,,,,,,TARA_149,2.8017e-05,688.0,day,0.171812243759632,2012,-11.12844,-3.828252
TARA_Y100001151,0.013435967,0.005137518,North Atlantic Subtropical Gyral Province,SV Tara,TARA_20120223Z,,2012-03-05,2012-03-05 09:25:00,SRF,Surface Water,-3140.0,7.0,5,3.0,TARA_20120305T0925Z_150_EVENT_PUMP,0.743388576,14688.2,0.001100777,0.000170337,35.9346,-37.3032,,0,Westerlies Biome,0.073051,High Volume Peristaltic Pump,,574.844,0.096477222,0.114200529,0.023812729,0.025491913,North Atlantic Ocean,-0.032539,0.0001927193006849,61.6453304290771,0.0055,0.0055,0.0055,32.097164,33.899197,37.91587,35.7330303192139,1.388889,4161.155167,6.777680429,3971.400089,7.132661527,2918.03,1.63013,2.066890316,0.54808,0.0,365.0,365.0,1.0,0.193537577986717,17.46959725,winter,0.243874,0.360266,0.578519,0.637686,0.619626,0.745227,TARA_150,3.2377e-05,695.0,day,0.19568295031786,2012,11.224682,4.559712
TARA_P100001344,0.013435967,0.005137518,North Atlantic Subtropical Gyral Province,SV Tara,TARA_20120223Z,,2012-03-05,2012-03-05 09:32:00,ZZZ,Marine Water,-3140.0,500.0,0-500,0.0,TARA_20120305T0932Z_150_EVENT_NET,,,0.001100777,0.000170337,35.9336,-37.3014,,0,Westerlies Biome,0.073051,"Plankton net, type=Regent, mesh(µm)=680, mouth(m^2)=0.754296, length(m)=4",,,0.096477222,0.114200529,0.023812729,0.025491913,North Atlantic Ocean,-0.032539,0.0001927193006849,61.6453304290771,0.47025,0.3275,0.3275,32.097164,33.899197,37.91587,35.7330303192139,1.388889,,,,,,,2.066890316,0.54808,0.0,365.0,365.0,1.0,0.193537577986717,17.46959725,winter,,,,,,,TARA_150,3.2377e-05,695.0,day,0.19568295031786,2012,11.224682,4.559712
TARA_G100012717,0.013435967,0.005137518,North Atlantic Subtropical Gyral Province,SV Tara,TARA_20120223Z,,2012-03-05,2012-03-05 10:33:00,SRF,Surface Water,-3140.0,7.0,5,3.0,TARA_20120305T1033Z_150_EVENT_NET,0.743388576,14688.2,0.001100777,0.000170337,35.9167,-37.2761,,0,Westerlies Biome,0.073051,"Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3",,574.844,0.096477222,0.114200529,0.023812729,0.025491913,North Atlantic Ocean,-0.032539,0.0001939627691172,61.958683013916,0.0055,0.0055,0.0055,32.097164,33.899197,37.91587,35.9400653839111,1.388889,4161.155167,6.777680429,3971.400089,7.132661527,2918.03,1.63013,2.066890316,0.54808,0.0,365.0,365.0,1.0,0.193537577986717,,winter,0.243874,0.360266,0.578519,0.637686,0.619626,0.745227,TARA_150,3.2377e-05,695.0,day,0.189615018665791,2012,11.224682,4.559712
